quadgram,quad_count,suffix,obscenity
for_the_salvation_of,2,of,FALSE
for_the_second_round,2,round,FALSE
for_the_snow_to,2,to,FALSE
for_the_st_louis,2,louis,FALSE
for_the_state_and,2,and,FALSE
for_the_state_department,2,department,FALSE
for_the_state_of,2,of,FALSE
for_the_story_of,2,of,FALSE
for_the_support_guys,2,guys,FALSE
for_the_tip_i,2,i,FALSE
for_the_twitter_shout,2,shout,FALSE
for_the_very_first,2,first,FALSE
for_the_video_of,2,of,FALSE
for_the_weekend_and,2,and,FALSE
for_the_weekend_i,2,i,FALSE
for_the_welfare_of,2,of,FALSE
for_the_whole_damn,2,damn,TRUE
for_the_whole_day,2,day,FALSE
for_the_words_i,2,i,FALSE
for_the_world_to,2,to,FALSE
for_them_i_love,2,love,FALSE
for_them_if_they,2,they,FALSE
for_them_in_the,2,the,FALSE
for_them_so_i,2,i,FALSE
for_them_to_live,2,live,FALSE
for_there_is_nothing,2,nothing,FALSE
for_these_people_to,2,to,FALSE
for_thinking_of_me,2,me,FALSE
for_this_is_not,2,not,FALSE
for_this_is_that,2,that,FALSE
for_this_little_blog,2,blog,FALSE
for_this_project_but,2,but,FALSE
for_this_project_the,2,the,FALSE
for_this_reason_it,2,it,FALSE
for_this_reason_that,2,that,FALSE
for_this_reason_we,2,we,FALSE
for_those_about_to,2,to,FALSE
for_those_in_the,2,the,FALSE
for_those_who_do,2,do,FALSE
for_those_who_don't,2,don't,FALSE
for_today_because_you,2,you,FALSE
for_tomorrow_will_be,2,be,FALSE
for_tonight_things_are,2,are,FALSE
for_trade_mark_infringement,2,infringement,FALSE
for_two_reasons_first,2,first,FALSE
for_two_years_and,2,and,FALSE
for_two_years_for,2,for,FALSE
for_us_and_we,2,we,FALSE
for_us_it_was,2,was,FALSE
for_us_to_recognize,2,recognize,FALSE
for_us_to_use,2,use,FALSE
for_us_we_are,2,are,FALSE
for_us_we_were,2,were,FALSE
for_valentine's_day_i,2,i,FALSE
for_well_over_a,2,a,FALSE
for_what_i_am,2,am,FALSE
for_what_i_believe,2,believe,FALSE
for_what_is_going,2,going,FALSE
for_what_it_was,2,was,FALSE
for_what_they_want,2,want,FALSE
for_what_we_do,2,do,FALSE
for_what_you_are,2,are,FALSE
for_what_you_believe,2,believe,FALSE
for_what_you_could,2,could,FALSE
for_what_you_did,2,did,FALSE
for_what_you_do,2,do,FALSE
for_who_you_are,2,are,FALSE
for_women_in_the,2,the,FALSE
for_yes_lick_your,2,your,FALSE
for_you_>_>,2,>,FALSE
for_you_all_to,2,to,FALSE
for_you_and_you,2,you,FALSE
for_you_as_well,2,well,FALSE
for_you_do_you,2,you,FALSE
for_you_from_a,2,a,FALSE
for_you_im_sure,2,sure,FALSE
for_you_in_the,2,the,FALSE
for_you_love_you,2,you,FALSE
for_you_right_now,2,now,FALSE
for_you_to_be,2,be,FALSE
for_you_to_buy,2,buy,FALSE
for_you_to_consider,2,consider,FALSE
for_you_to_get,2,get,FALSE
for_you_to_think,2,think,FALSE
for_you_when_no,2,no,FALSE
for_you_you_will,2,will,FALSE
for_your_comment_on,2,on,FALSE
for_your_continued_support,2,support,FALSE
for_your_help_today,2,today,FALSE
for_your_kind_comments,2,comments,FALSE
for_your_kindness_and,2,and,FALSE
for_your_next_success,2,success,FALSE
for_your_support_and,2,and,FALSE
for_your_support_rt,2,rt,FALSE
for_your_time_and,2,and,FALSE
for_your_viewing_pleasure,2,pleasure,FALSE
foremost_of_all_beings,2,beings,FALSE
forever_be_in_my,2,my,FALSE
forever_be_my_favorite,2,favorite,FALSE
forget_is_the_happiest,2,happiest,FALSE
forget_that_the_highest,2,highest,FALSE
forget_to_follow_me,2,me,FALSE
forget_to_get_your,2,your,FALSE
forget_to_sign_up,2,up,FALSE
forget_to_stop_by,2,by,FALSE
forget_to_vote_for,2,for,FALSE
forget_what_it's_like,2,like,FALSE
forget_who_you_are,2,are,FALSE
forgive_but_never_forget,2,forget,FALSE
forgive_is_the_strongest,2,strongest,FALSE
forgive_me_if_i,2,i,FALSE
forgot_how_much_i,2,i,FALSE
forgot_how_pretty_the,2,the,FALSE
forgot_to_ask_you,2,you,FALSE
forgot_to_tell_you,2,you,FALSE
forgotten_what_it_was,2,was,FALSE
fork_in_the_road,2,road,FALSE
form_of_the_word,2,word,FALSE
form_of_words_used,2,used,FALSE
formally_known_as_the,2,the,FALSE
former_chairman_of_the,2,the,FALSE
fortunate_to_have_a,2,a,FALSE
fortunate_to_have_some,2,some,FALSE
forward_to_a_fun,2,fun,FALSE
forward_to_a_long,2,long,FALSE
forward_to_all_of,2,of,FALSE
forward_to_and_dreading,2,dreading,FALSE
forward_to_another_amazing,2,amazing,FALSE
forward_to_being_in,2,in,FALSE
forward_to_getting_back,2,back,FALSE
forward_to_going_to,2,to,FALSE
forward_to_having_you,2,you,FALSE
forward_to_it_rt,2,rt,FALSE
forward_to_learning_more,2,more,FALSE
forward_to_my_birthday,2,birthday,FALSE
forward_to_seeing_it,2,it,FALSE
forward_to_some_great,2,great,FALSE
forward_to_taking_my,2,my,FALSE
forward_to_talking_about,2,about,FALSE
forward_to_the_future,2,future,FALSE
forward_to_the_weekend,2,weekend,FALSE
found_a_new_love,2,love,FALSE
found_a_picture_of,2,of,FALSE
found_all_over_the,2,the,FALSE
found_it_in_the,2,the,FALSE
found_it_necessary_to,2,to,FALSE
found_it_very_comforting,2,comforting,FALSE
found_out_about_this,2,this,FALSE
found_out_i_was,2,was,FALSE
found_out_she_was,2,was,FALSE
found_out_that_they,2,they,FALSE
found_that_it_was,2,was,FALSE
found_that_writing_about,2,about,FALSE
found_this_to_be,2,be,FALSE
foundation_as_well_as,2,as,FALSE
four_and_five_years,2,years,FALSE
four_of_us_who,2,who,FALSE
four_or_five_times,2,times,FALSE
four_years_ago_and,2,and,FALSE
fox_jumped_past_the,2,the,FALSE
francisco_chronicle_press_release,2,release,FALSE
freaked_me_out_a,2,a,FALSE
free_copy_of_the,2,the,FALSE
free_lunch_in_the,2,the,FALSE
free_to_contact_me,2,me,FALSE
free_to_set_up,2,up,FALSE
free_www.tdmwebacademy.com_we_need,2,need,FALSE
fresh_as_a_daisy,2,daisy,FALSE
fresh_corn_on_the,2,the,FALSE
friday_to_you_too,2,too,FALSE
friday_will_be_the,2,the,FALSE
fried_in_soft_egg,2,egg,FALSE
fried_steak_served_w,2,w,FALSE
friend_and_her_family,2,family,FALSE
friend_in_the_world,2,world,FALSE
friend_of_mine_gave,2,gave,FALSE
friend_of_mine_has,2,has,FALSE
friend_of_mine_showed,2,showed,FALSE
friend_of_mine_was,2,was,FALSE
friend_that_i_had,2,had,FALSE
friend_told_me_you,2,you,FALSE
friends_and_family_and,2,and,FALSE
friends_and_family_by,2,by,FALSE
friends_and_family_know,2,know,FALSE
friends_and_family_sale,2,sale,FALSE
friends_and_family_to,2,to,FALSE
friends_and_family_what,2,what,FALSE
friends_and_family_will,2,will,FALSE
friends_and_food_and,2,and,FALSE
friends_and_i_had,2,had,FALSE
friends_and_i_will,2,will,FALSE
friends_are_like_boobs,2,boobs,FALSE
friends_at_home_who,2,who,FALSE
friends_birthday_she_would,2,would,FALSE
friends_from_high_school,2,school,FALSE
friends_have_a_great,2,great,FALSE
friends_how_do_you,2,you,FALSE
friends_who_are_currently,2,currently,FALSE
friendship_is_like_a,2,a,FALSE
from_a_bunch_of,2,of,FALSE
from_a_dream_and,2,and,FALSE
from_a_dream_where,2,where,FALSE
from_a_group_of,2,of,FALSE
from_a_muse_studio,2,studio,FALSE
from_a_yard_sale,2,sale,FALSE
from_across_the_globe,2,globe,FALSE
from_day_to_day,2,day,FALSE
from_drug_alcohol_overdose,2,overdose,FALSE
from_generation_to_generation,2,generation,FALSE
from_him_as_possible,2,possible,FALSE
from_i_want_to,2,to,FALSE
from_iraq_and_afghanistan,2,afghanistan,FALSE
from_left_to_right,2,right,FALSE
from_my_childhood_in,2,in,FALSE
from_my_front_door,2,door,FALSE
from_my_house_i,2,i,FALSE
from_my_own_experience,2,experience,FALSE
from_now_on_i,2,i,FALSE
from_now_on_i'm,2,i'm,FALSE
from_now_on_so,2,so,FALSE
from_now_on_the,2,the,FALSE
from_now_until_christmas,2,christmas,FALSE
from_now_you_will,2,will,FALSE
from_one_end_of,2,of,FALSE
from_patterned_paper_and,2,and,FALSE
from_people_who_are,2,are,FALSE
from_some_kind_of,2,of,FALSE
from_someone_who_has,2,has,FALSE
from_start_to_end,2,end,FALSE
from_that_moment_on,2,on,FALSE
from_the_back_end,2,end,FALSE
from_the_body_shop,2,shop,FALSE
from_the_bondage_of,2,of,FALSE
from_the_book_of,2,of,FALSE
from_the_bottom_of,2,of,FALSE
from_the_can_of,2,of,FALSE
from_the_city_and,2,and,FALSE
from_the_corner_of,2,of,FALSE
from_the_deck_of,2,of,FALSE
from_the_design_team,2,team,FALSE
from_the_dollar_store,2,store,FALSE
from_the_farmer's_market,2,market,FALSE
from_the_front_and,2,and,FALSE
from_the_garden_and,2,and,FALSE
from_the_get_go,2,go,FALSE
from_the_grocery_store,2,store,FALSE
from_the_guy_who,2,who,FALSE
from_the_gym_and,2,and,FALSE
from_the_heart_he,2,he,FALSE
from_the_idea_that,2,that,FALSE
from_the_inside_out,2,out,FALSE
from_the_last_time,2,time,FALSE
from_the_love_of,2,of,FALSE
from_the_man_who,2,who,FALSE
from_the_menu_and,2,and,FALSE
from_the_moment_i,2,i,FALSE
from_the_more_traditional,2,traditional,FALSE
from_the_mouth_of,2,of,FALSE
from_the_new_york,2,york,FALSE
from_the_old_days,2,days,FALSE
from_the_one_i,2,i,FALSE
from_the_past_to,2,to,FALSE
from_the_point_of,2,of,FALSE
from_the_pokémon_amateur,2,amateur,FALSE
from_the_side_of,2,of,FALSE
from_the_start_and,2,and,FALSE
from_the_start_i,2,i,FALSE
from_the_start_line,2,line,FALSE
from_the_supermarket_and,2,and,FALSE
from_the_time_i,2,i,FALSE
from_the_twilight_zone,2,zone,FALSE
from_the_usa_it,2,it,FALSE
from_the_way_they,2,they,FALSE
from_them_i_am,2,am,FALSE
from_there_to_here,2,here,FALSE
from_those_i_love,2,love,FALSE
from_what_i_can,2,can,FALSE
from_what_i_could,2,could,FALSE
from_what_i_have,2,have,FALSE
from_where_i_am,2,am,FALSE
from_working_so_hard,2,hard,FALSE
from_your_own_life,2,life,FALSE
front_of_her_and,2,and,FALSE
front_of_him_for,2,for,FALSE
front_of_him_the,2,the,FALSE
front_of_it_then,2,then,FALSE
front_of_me_and,2,and,FALSE
front_of_the_car,2,car,FALSE
front_of_the_computer,2,computer,FALSE
front_of_the_other,2,other,FALSE
frothing_at_the_mouth,2,mouth,FALSE
fuck_out_of_my,2,my,FALSE
fuck_where_the_eagle,2,eagle,FALSE
fucking_up_some_dudes,2,dudes,FALSE
fuel_to_the_fire,2,fire,FALSE
full_of_bad_bitches,2,bitches,TRUE
full_of_shit_one,2,one,FALSE
fuller_smith_turner_plc,2,plc,FALSE
fun_a_day_make,2,make,FALSE
fun_and_be_safe,2,safe,FALSE
fun_and_games_until,2,until,FALSE
fun_and_interesting_for,2,for,FALSE
fun_but_something_about,2,about,FALSE
fun_fun_fun_fun,2,fun,FALSE
fun_of_it_and,2,and,FALSE
fun_to_make_and,2,and,FALSE
fun_to_play_with,2,with,FALSE
funny_i_don't_remember,2,remember,FALSE
funny_thing_is_i,2,i,FALSE
further_ado_the_winner,2,winner,FALSE
future_belongs_to_those,2,those,FALSE
future_success_is_a,2,a,FALSE
game_a_few_years,2,years,FALSE
game_and_you_could,2,could,FALSE
game_but_i_really,2,really,FALSE
game_is_going_to,2,to,FALSE
game_last_night_and,2,and,FALSE
game_of_the_series,2,series,FALSE
game_of_thrones_is,2,is,FALSE
game_so_i_can,2,can,FALSE
gamebook_had_one_of,2,of,FALSE
games_this_year_and,2,and,FALSE
gates_of_hell_are,2,are,FALSE
gave_birth_to_a,2,a,FALSE
gave_it_to_me,2,me,FALSE
gave_me_a_fantastic,2,fantastic,FALSE
gave_me_the_idea,2,idea,FALSE
gave_the_game_a,2,a,FALSE
gave_up_a_lot,2,lot,FALSE
gay_and_lesbian_students,2,students,FALSE
gender_identity_issues_or,2,or,FALSE
genderless_healing_heart_grounded,2,grounded,FALSE
general_secretary_of_the,2,the,FALSE
generation_of_felda_settlers,2,settlers,FALSE
genocide_of_the_white,2,white,FALSE
genuine_coral_hematite_and,2,and,FALSE
get_a_better_idea,2,idea,FALSE
get_a_break_from,2,from,FALSE
get_a_crown_that,2,that,FALSE
get_a_feel_for,2,for,FALSE
get_a_follow_from,2,from,FALSE
get_a_full_sense,2,sense,FALSE
get_a_glimpse_of,2,of,FALSE
get_a_good_photo,2,photo,FALSE
get_a_good_spot,2,spot,FALSE
get_a_job_at,2,at,FALSE
get_a_jump_start,2,start,FALSE
get_a_pic_of,2,of,FALSE
get_a_piece_of,2,of,FALSE
get_a_rise_out,2,out,FALSE
get_a_rt_for,2,for,FALSE
get_a_second_chance,2,chance,FALSE
get_a_shot_off,2,off,FALSE
get_a_shout_out,2,out,FALSE
get_a_taste_of,2,of,FALSE
get_a_whole_lot,2,lot,FALSE
get_addicted_to_a,2,a,FALSE
get_all_the_way,2,way,FALSE
get_an_extra_$,2,$,FALSE
get_around_to_it,2,it,FALSE
get_as_excited_about,2,about,FALSE
get_at_the_bottom,2,bottom,FALSE
get_away_from_everything,2,everything,FALSE
get_away_from_it,2,it,FALSE
get_back_into_it,2,it,FALSE
get_back_on_it,2,it,FALSE
get_back_on_track,2,track,FALSE
get_back_to_me,2,me,FALSE
get_back_to_sleep,2,sleep,FALSE
get_back_to_where,2,where,FALSE
get_closer_to_the,2,the,FALSE
get_dirty_in_the,2,the,FALSE
get_drunk_and_be,2,be,FALSE
get_em_while_they're,2,they're,FALSE
get_enough_of_him,2,him,FALSE
get_enough_of_that,2,that,FALSE
get_enough_of_them,2,them,FALSE
get_enough_of_you,2,you,FALSE
get_everyone_out_of,2,of,FALSE
get_her_interested_in,2,in,FALSE
get_her_on_an,2,an,FALSE
get_how_people_can,2,can,FALSE
get_in_my_way,2,way,FALSE
get_in_my_zone,2,zone,FALSE
get_in_on_the,2,the,FALSE
get_in_shape_and,2,and,FALSE
get_in_the_car,2,car,FALSE
get_in_touch_if,2,if,FALSE
get_in_trouble_for,2,for,FALSE
get_in_your_way,2,way,FALSE
get_into_the_groove,2,groove,FALSE
get_into_the_house,2,house,FALSE
get_into_the_office,2,office,FALSE
get_it_i'll_be,2,be,FALSE
get_it_i'm_not,2,not,FALSE
get_it_on_the,2,the,FALSE
get_it_right_the,2,the,FALSE
get_lost_in_thought,2,thought,FALSE
get_mad_at_the,2,the,FALSE
get_married_and_steal,2,steal,FALSE
get_married_president_obama,2,obama,FALSE
get_me_out_of,2,of,FALSE
get_me_thinking_about,2,about,FALSE
get_more_feedback_on,2,on,FALSE
get_more_followers_please,2,please,FALSE
get_much_better_than,2,than,FALSE
get_my_hair_done,2,done,FALSE
get_my_hopes_up,2,up,FALSE
get_my_name_out,2,out,FALSE
get_my_point_across,2,across,FALSE
get_myself_in_trouble,2,trouble,FALSE
get_off_the_ground,2,ground,FALSE
get_off_the_phone,2,phone,FALSE
get_off_work_in,2,in,FALSE
get_on_a_plane,2,plane,FALSE
get_on_it_i,2,i,FALSE
get_on_my_level,2,level,FALSE
get_on_with_the,2,the,FALSE
get_one_step_closer,2,closer,FALSE
get_out_and_do,2,do,FALSE
get_out_of_your,2,your,FALSE
get_out_on_the,2,the,FALSE
get_out_the_way,2,way,FALSE
get_over_how_perfect,2,perfect,FALSE
get_over_it_just,2,just,FALSE
get_over_yourself_and,2,and,FALSE
get_pissed_off_at,2,at,FALSE
get_punked_and_he,2,he,FALSE
get_ready_for_school,2,school,FALSE
get_ready_to_do,2,do,FALSE
get_ready_to_go,2,go,FALSE
get_ready_to_say,2,say,FALSE
get_ready_to_take,2,take,FALSE
get_rid_of_hiccups,2,hiccups,FALSE
get_rid_of_stuff,2,stuff,FALSE
get_rid_of_that,2,that,FALSE
get_rid_of_the,2,the,FALSE
get_so_many_followers,2,followers,FALSE
get_so_tired_of,2,of,FALSE
get_so_worked_up,2,up,FALSE
get_some_fresh_air,2,air,FALSE
get_some_of_those,2,those,FALSE
get_some_stuff_done,2,done,FALSE
get_someone_else_to,2,to,FALSE
get_something_to_eat,2,eat,FALSE
get_the_car_seat,2,seat,FALSE
get_the_facts_right,2,right,FALSE
get_the_memo_that,2,that,FALSE
get_the_more_i,2,i,FALSE
get_the_work_done,2,done,FALSE
get_through_this_and,2,and,FALSE
get_through_this_day,2,day,FALSE
get_tired_of_watching,2,watching,FALSE
get_to_be_a,2,a,FALSE
get_to_bed_early,2,early,FALSE
get_to_choose_the,2,the,FALSE
get_to_follow_me,2,me,FALSE
get_to_hang_out,2,out,FALSE
get_to_know_each,2,each,FALSE
get_to_know_you,2,you,FALSE
get_to_meet_awesome,2,awesome,FALSE
get_to_see_tomorrow,2,tomorrow,FALSE
get_to_see_what,2,what,FALSE
get_to_spend_a,2,a,FALSE
get_to_the_end,2,end,FALSE
get_to_the_good,2,good,FALSE
get_to_the_store,2,store,FALSE
get_to_the_tootsie,2,tootsie,FALSE
get_to_the_top,2,top,FALSE
get_up_get_up,2,up,FALSE
get_up_to_the,2,the,FALSE
get_used_to_not,2,not,FALSE
get_what_she_wants,2,wants,FALSE
get_what_you_want,2,want,FALSE
get_where_you_are,2,are,FALSE
get_you_out_of,2,of,FALSE
get_you_to_follow,2,follow,FALSE
get_you_to_the,2,the,FALSE
get_your_fan_mail,2,mail,FALSE
get_your_hands_on,2,on,FALSE
get_your_last_minute,2,minute,FALSE
get_your_orders_in,2,in,FALSE
get_your_tickets_now,2,now,FALSE
gets_a_chance_to,2,to,FALSE
gets_a_lot_of,2,of,FALSE
gets_much_better_than,2,than,FALSE
gets_the_chance_to,2,to,FALSE
gets_the_job_done,2,done,FALSE
gets_to_be_a,2,a,FALSE
gettin_drunk_as_hell,2,hell,TRUE
gettin_ready_to_go,2,go,FALSE
getting_a_little_long,2,long,FALSE
getting_aggressive_and_rome,2,rome,FALSE
getting_back_into_my,2,my,FALSE
getting_back_to_my,2,my,FALSE
getting_back_to_some,2,some,FALSE
getting_back_to_work,2,work,FALSE
getting_better_and_better,2,better,FALSE
getting_out_of_bed,2,bed,FALSE
getting_out_of_hand,2,hand,FALSE
getting_paid_to_do,2,do,FALSE
getting_ready_for_work,2,work,FALSE
getting_ready_to_do,2,do,FALSE
getting_rid_of_them,2,them,FALSE
getting_so_big_and,2,and,FALSE
getting_the_hang_of,2,of,FALSE
getting_the_job_done,2,done,FALSE
getting_the_word_out,2,out,FALSE
getting_things_done_by,2,by,FALSE
getting_tired_of_hearing,2,hearing,FALSE
getting_to_the_end,2,end,FALSE
getting_up_early_for,2,for,FALSE
getting_used_to_the,2,the,FALSE
gift_from_my_sister,2,sister,FALSE
girl_i_know_i,2,i,FALSE
girl_i_love_you,2,you,FALSE
girl_i_told_him,2,him,FALSE
girl_i_want_to,2,to,FALSE
girl_in_my_life,2,life,FALSE
girl_next_to_me,2,me,FALSE
girl_scout_cookies_for,2,for,FALSE
girl_with_a_funny,2,funny,FALSE
girl_you_know_you,2,you,FALSE
girls_need_to_start,2,start,FALSE
give_a_fuck_about,2,about,FALSE
give_a_fuck_where,2,where,FALSE
give_a_message_of,2,of,FALSE
give_a_shit_now,2,now,FALSE
give_a_shit_what,2,what,FALSE
give_a_shout_out,2,out,FALSE
give_a_shoutout_to,2,to,FALSE
give_back_to_the,2,the,FALSE
give_in_to_the,2,the,FALSE
give_it_a_nice,2,nice,FALSE
give_it_a_read,2,read,FALSE
give_it_to_me,2,me,FALSE
give_it_up_for,2,for,FALSE
give_me_a_back,2,back,FALSE
give_me_a_chance,2,chance,FALSE
give_me_the_strength,2,strength,FALSE
give_me_your_email,2,email,FALSE
give_me_your_heart,2,heart,FALSE
give_the_gift_of,2,of,FALSE
give_the_impression_that,2,that,FALSE
give_the_people_what,2,what,FALSE
give_this_a_try,2,try,FALSE
give_to_the_poor,2,poor,FALSE
give_up_be_strong,2,strong,FALSE
give_up_my_dreams,2,dreams,FALSE
give_us_a_little,2,little,FALSE
give_you_an_idea,2,idea,FALSE
give_your_heart_a,2,a,FALSE
give_yourself_a_little,2,little,FALSE
give_yourself_enough_time,2,time,FALSE
giveaway_leave_a_comment,2,comment,FALSE
given_a_test_in,2,in,FALSE
given_a_test_that,2,that,FALSE
given_by_a_friend,2,friend,FALSE
given_sense_and_understanding,2,understanding,FALSE
given_the_opportunity_to,2,to,FALSE
given_to_me_by,2,by,FALSE
given_to_us_by,2,by,FALSE
given_to_you_as,2,as,FALSE
gives_a_shit_about,2,about,FALSE
gives_me_a_little,2,little,FALSE
gives_you_something_to,2,to,FALSE
giving_it_my_all,2,all,FALSE
giving_it_to_a,2,a,FALSE
glad_i_came_to,2,to,FALSE
glad_i_dont_have,2,have,FALSE
glad_i_get_to,2,to,FALSE
glad_i_have_the,2,the,FALSE
glad_i_met_you,2,you,FALSE
glad_that_we_took,2,took,FALSE
glad_this_week_is,2,is,FALSE
glad_to_be_back,2,back,FALSE
glad_to_be_here,2,here,FALSE
glad_to_be_in,2,in,FALSE
glad_to_be_out,2,out,FALSE
glad_to_do_it,2,it,FALSE
glad_to_see_the,2,the,FALSE
glad_you're_loving_it,2,it,FALSE
glad_you_could_join,2,join,FALSE
glad_you_enjoy_it,2,it,FALSE
glad_you_liked_the,2,the,FALSE
glad_you_were_able,2,able,FALSE
glass_of_red_wine,2,wine,FALSE
glory_of_god_and,2,and,FALSE
glow_in_the_dark,2,dark,FALSE
gm_foods_and_crops,2,crops,FALSE
gnna_take_it_like,2,like,FALSE
go_a_long_way,2,way,FALSE
go_ahead_and_do,2,do,FALSE
go_ahead_and_get,2,get,FALSE
go_along_with_it,2,it,FALSE
go_along_with_their,2,their,FALSE
go_and_move_on,2,on,FALSE
go_and_ruin_it,2,it,FALSE
go_back_and_look,2,look,FALSE
go_back_into_the,2,the,FALSE
go_back_to_a,2,a,FALSE
go_back_to_our,2,our,FALSE
go_check_out_our,2,our,FALSE
go_check_out_the,2,the,FALSE
go_down_as_the,2,the,FALSE
go_down_in_history,2,history,FALSE
go_fly_a_kite,2,kite,FALSE
go_for_a_long,2,long,FALSE
go_for_a_run,2,run,FALSE
go_for_a_swim,2,swim,FALSE
go_for_a_week,2,week,FALSE
go_hand_in_hand,2,hand,FALSE
go_home_and_sleep,2,sleep,FALSE
go_i_have_to,2,to,FALSE
go_i_want_to,2,to,FALSE
go_in_one_direction,2,direction,FALSE
go_no_matter_how,2,how,FALSE
go_on_a_coach,2,coach,FALSE
go_on_sale_saturday,2,saturday,FALSE
go_on_to_have,2,have,FALSE
go_out_in_style,2,style,FALSE
go_out_into_the,2,the,FALSE
go_out_of_business,2,business,FALSE
go_out_with_a,2,a,FALSE
go_out_with_you,2,you,FALSE
go_over_the_top,2,top,FALSE
go_pick_up_the,2,the,FALSE
go_play_in_the,2,the,FALSE
go_round_and_round,2,round,FALSE
go_through_the_motions,2,motions,FALSE
go_to_all_the,2,the,FALSE
go_to_and_even,2,even,FALSE
