unigram,uni_count,obscenity
indigo,6,FALSE
indirectly,6,FALSE
inefficient,6,FALSE
infect,6,FALSE
infections,6,FALSE
informs,6,FALSE
infringements,6,FALSE
infuriating,6,FALSE
inherit,6,FALSE
inheritance,6,FALSE
inherited,6,FALSE
injected,6,FALSE
inked,6,FALSE
innate,6,FALSE
insecurity,6,FALSE
insensitive,6,FALSE
inserting,6,FALSE
insider,6,FALSE
insignificant,6,FALSE
insomnia,6,FALSE
insulting,6,FALSE
int,6,FALSE
intending,6,FALSE
interfaith,6,FALSE
intermission,6,FALSE
interpreting,6,FALSE
interrupt,6,FALSE
intimacy,6,FALSE
invaluable,6,FALSE
invasive,6,FALSE
irons,6,FALSE
irvin,6,FALSE
itty,6,FALSE
ivory,6,FALSE
jackass,6,FALSE
jackson's,6,FALSE
jaguars,6,FALSE
jailed,6,FALSE
jalapeno,6,FALSE
janice,6,FALSE
jarring,6,FALSE
jaws,6,FALSE
jem,6,FALSE
jennie,6,FALSE
jeremiah,6,FALSE
jessie,6,FALSE
jeter,6,FALSE
jobless,6,FALSE
johns,6,FALSE
joker,6,FALSE
jorge,6,FALSE
josh's,6,FALSE
joyous,6,FALSE
jt,6,FALSE
judith,6,FALSE
jumbo,6,FALSE
juno,6,FALSE
jurisdictions,6,FALSE
kali,6,FALSE
kardashians,6,FALSE
katz,6,FALSE
kaya,6,FALSE
kayla,6,FALSE
keller,6,FALSE
kelli,6,FALSE
kellie,6,FALSE
kelsey,6,FALSE
kenosha,6,FALSE
kerr,6,FALSE
kg,6,FALSE
kiddo,6,FALSE
killa,6,FALSE
kilometers,6,FALSE
king’s,6,FALSE
kitties,6,FALSE
kneel,6,FALSE
knowledgeable,6,FALSE
ko,6,FALSE
kool-aid,6,FALSE
kosher,6,FALSE
kristi,6,FALSE
kuwait,6,FALSE
laden’s,6,FALSE
lads,6,FALSE
lala,6,FALSE
lamar,6,FALSE
landon,6,FALSE
latch,6,FALSE
latinos,6,FALSE
lava,6,FALSE
lawson,6,FALSE
leadoff,6,FALSE
leaking,6,FALSE
leans,6,FALSE
learners,6,FALSE
lecturer,6,FALSE
leftist,6,FALSE
leisure,6,FALSE
leisurely,6,FALSE
lends,6,FALSE
lengths,6,FALSE
levin,6,FALSE
leviticus,6,FALSE
lexi,6,FALSE
lgbt,6,FALSE
liberals,6,FALSE
liberating,6,FALSE
licensee,6,FALSE
life-long,6,FALSE
lifespan,6,FALSE
lightening,6,FALSE
lineman,6,FALSE
linux,6,FALSE
litres,6,FALSE
lmaooo,6,FALSE
lms,6,FALSE
lobbying,6,FALSE
lockdown,6,FALSE
lofty,6,FALSE
logged,6,FALSE
lonesome,6,FALSE
longtime,6,FALSE
looms,6,FALSE
loops,6,FALSE
lords,6,FALSE
lorraine,6,FALSE
love's,6,FALSE
lovingly,6,FALSE
low-key,6,FALSE
lucien,6,FALSE
lunar,6,FALSE
luncheon,6,FALSE
lures,6,FALSE
lutz,6,FALSE
madly,6,FALSE
madre,6,FALSE
mafia,6,FALSE
mahogany,6,FALSE
makings,6,FALSE
malaysians,6,FALSE
mamas,6,FALSE
mama’s,6,FALSE
manageable,6,FALSE
mandarin,6,FALSE
manhood,6,FALSE
manipulated,6,FALSE
marbles,6,FALSE
mariano,6,FALSE
marinade,6,FALSE
marking,6,FALSE
martinez,6,FALSE
massages,6,FALSE
mastercard,6,FALSE
matchups,6,FALSE
mater,6,FALSE
maternal,6,FALSE
mccarthy,6,FALSE
measles,6,FALSE
mecca,6,FALSE
mechanisms,6,FALSE
median,6,FALSE
medicare,6,FALSE
meditate,6,FALSE
mediterranean,6,FALSE
meme,6,FALSE
memorized,6,FALSE
menacing,6,FALSE
mens,6,FALSE
mentoring,6,FALSE
mesh,6,FALSE
metallic,6,FALSE
metaphors,6,FALSE
metta,6,FALSE
mex,6,FALSE
mexicans,6,FALSE
mezzanine,6,FALSE
michal,6,FALSE
midday,6,FALSE
middlesex,6,FALSE
midgets,6,FALSE
miley,6,FALSE
milkshakes,6,FALSE
milo,6,FALSE
minaj,6,FALSE
mindful,6,FALSE
minimalist,6,FALSE
miranda,6,FALSE
missiles,6,FALSE
missy,6,FALSE
mit,6,FALSE
mla,6,FALSE
mmm,6,FALSE
moaning,6,FALSE
modes,6,FALSE
mohamed,6,FALSE
molecules,6,FALSE
monks,6,FALSE
monta,6,FALSE
montage,6,FALSE
moods,6,FALSE
moor,6,FALSE
morocco,6,FALSE
morphed,6,FALSE
mortar,6,FALSE
mos,6,FALSE
motherhood,6,FALSE
motifs,6,FALSE
motivating,6,FALSE
motivations,6,FALSE
mousse,6,FALSE
mozzarella,6,FALSE
mullet,6,FALSE
mumford,6,FALSE
municipalities,6,FALSE
mutant,6,FALSE
mv,6,FALSE
mystical,6,FALSE
naacp,6,FALSE
nab,6,FALSE
nagging,6,FALSE
naive,6,FALSE
nana,6,FALSE
naomi,6,FALSE
napoli,6,FALSE
narratives,6,FALSE
nationally,6,FALSE
nauseous,6,FALSE
nautilus,6,FALSE
navigating,6,FALSE
nb,6,FALSE
nectar,6,FALSE
ned,6,FALSE
negotiated,6,FALSE
neighboring,6,FALSE
nellie,6,FALSE
nephews,6,FALSE
nesting,6,FALSE
neva,6,FALSE
newer,6,FALSE
newsroom,6,FALSE
ngo,6,FALSE
niggaz,6,FALSE
nik,6,FALSE
niners,6,FALSE
ninjas,6,FALSE
nintendo,6,FALSE
niv,6,FALSE
nl,6,FALSE
nominee,6,FALSE
noonan,6,FALSE
norfolk,6,FALSE
norse,6,FALSE
northwestern,6,FALSE
norwegian,6,FALSE
notw,6,FALSE
novices,6,FALSE
now's,6,FALSE
nu,6,FALSE
nudge,6,FALSE
nuff,6,FALSE
nuns,6,FALSE
nvr,6,FALSE
nxt,6,FALSE
nz,6,FALSE
obadiah,6,FALSE
obligated,6,FALSE
obsolete,6,FALSE
occupational,6,FALSE
ocd,6,FALSE
officiating,6,FALSE
offset,6,FALSE
olson,6,FALSE
onslaught,6,FALSE
oo,6,FALSE
oovoo,6,FALSE
opaque,6,FALSE
operator,6,FALSE
optimist,6,FALSE
orbit,6,FALSE
orchard,6,FALSE
orchids,6,FALSE
oreo,6,FALSE
organising,6,FALSE
organizational,6,FALSE
organizer,6,FALSE
orgs,6,FALSE
originals,6,FALSE
originated,6,FALSE
oslo,6,FALSE
outbreak,6,FALSE
outings,6,FALSE
outlandish,6,FALSE
ovation,6,FALSE
overboard,6,FALSE
overcrowded,6,FALSE
overdue,6,FALSE
overlooking,6,FALSE
overslept,6,FALSE
ozzie,6,FALSE
p90x,6,FALSE
pagan,6,FALSE
pajamas,6,FALSE
pak,6,FALSE
palpable,6,FALSE
pamela,6,FALSE
paprika,6,FALSE
parades,6,FALSE
paragon,6,FALSE
parcel,6,FALSE
park's,6,FALSE
partnered,6,FALSE
pasadena,6,FALSE
pastoral,6,FALSE
pastors,6,FALSE
patricia,6,FALSE
pats,6,FALSE
patterson,6,FALSE
patties,6,FALSE
patty,6,FALSE
pau,6,FALSE
paw,6,FALSE
payback,6,FALSE
pcs,6,FALSE
pearson,6,FALSE
peed,6,FALSE
peeing,6,FALSE
peeks,6,FALSE
peeling,6,FALSE
peered,6,FALSE
peg,6,FALSE
pennies,6,FALSE
pensions,6,FALSE
perceptions,6,FALSE
perched,6,FALSE
pericles,6,FALSE
periodically,6,FALSE
persevere,6,FALSE
peterson,6,FALSE
pia,6,FALSE
piggy,6,FALSE
pioneering,6,FALSE
piped,6,FALSE
pita,6,FALSE
pivotal,6,FALSE
pj's,6,FALSE
plainly,6,FALSE
plains,6,FALSE
planner,6,FALSE
playgroup,6,FALSE
pleading,6,FALSE
pledged,6,FALSE
ploy,6,FALSE
plugging,6,FALSE
plumwood,6,FALSE
plzz,6,FALSE
pointlessly,6,FALSE
pokemon,6,FALSE
poland,6,FALSE
polishing,6,FALSE
politely,6,FALSE
polling,6,FALSE
polo,6,FALSE
pom,6,FALSE
pooped,6,FALSE
popper,6,FALSE
por,6,FALSE
porridge,6,FALSE
post-apocalyptic,6,FALSE
potluck,6,FALSE
pounded,6,FALSE
pragmatic,6,FALSE
preceding,6,FALSE
predecessor,6,FALSE
prejudices,6,FALSE
preliminary,6,FALSE
premises,6,FALSE
preorder,6,FALSE
prepares,6,FALSE
prescott,6,FALSE
prescriptions,6,FALSE
president's,6,FALSE
presses,6,FALSE
prestige,6,FALSE
preston,6,FALSE
pretentious,6,FALSE
prevail,6,FALSE
prevalent,6,FALSE
previews,6,FALSE
pricey,6,FALSE
prick,6,FALSE
princes,6,FALSE
princeton,6,FALSE
probable,6,FALSE
procession,6,FALSE
proclaim,6,FALSE
procrastinate,6,FALSE
procurement,6,FALSE
programmer,6,FALSE
proofs,6,FALSE
prophecy,6,FALSE
proposition,6,FALSE
prost,6,FALSE
prostitution,6,FALSE
proteins,6,FALSE
provoke,6,FALSE
prowess,6,FALSE
proxy,6,FALSE
prudent,6,FALSE
psycho,6,FALSE
psychologist,6,FALSE
ptsd,6,FALSE
pujols,6,FALSE
punctuated,6,FALSE
punctuation,6,FALSE
punishing,6,FALSE
purposefully,6,FALSE
puttin,6,FALSE
q3,6,FALSE
qbs,6,FALSE
quantities,6,FALSE
quartet,6,FALSE
quell,6,FALSE
queso,6,FALSE
quickest,6,FALSE
quilted,6,FALSE
ra,6,FALSE
radioactive,6,FALSE
rag,6,FALSE
ranged,6,FALSE
rankings,6,FALSE
rants,6,FALSE
realtors,6,FALSE
reaping,6,FALSE
reassured,6,FALSE
rebirth,6,FALSE
reboot,6,FALSE
rebuilding,6,FALSE
receipts,6,FALSE
receptionist,6,FALSE
receptive,6,FALSE
recognizable,6,FALSE
reconciliation,6,FALSE
reconstruction,6,FALSE
recruiters,6,FALSE
redneck,6,FALSE
refined,6,FALSE
reflective,6,FALSE
refresher,6,FALSE
refugee,6,FALSE
rehabilitation,6,FALSE
reigns,6,FALSE
reinforcing,6,FALSE
reinstated,6,FALSE
relentlessly,6,FALSE
reliever,6,FALSE
relive,6,FALSE
remarkably,6,FALSE
renewing,6,FALSE
rented,6,FALSE
repay,6,FALSE
repercussions,6,FALSE
replaces,6,FALSE
replica,6,FALSE
replicate,6,FALSE
representations,6,FALSE
reputable,6,FALSE
reread,6,FALSE
res,6,FALSE
reservoir,6,FALSE
resilient,6,FALSE
resorts,6,FALSE
respectable,6,FALSE
responsibly,6,FALSE
restart,6,FALSE
restraint,6,FALSE
reusable,6,FALSE
revolutions,6,FALSE
revolving,6,FALSE
revs,6,FALSE
rewrite,6,FALSE
rey,6,FALSE
rhinestones,6,FALSE
rhyme,6,FALSE
rica,6,FALSE
richer,6,FALSE
rightful,6,FALSE
riveting,6,FALSE
roach,6,FALSE
roars,6,FALSE
robbie,6,FALSE
robins,6,FALSE
robust,6,FALSE
rockers,6,FALSE
rockford,6,FALSE
rods,6,FALSE
romp,6,FALSE
ronan,6,FALSE
rosary,6,FALSE
roth,6,FALSE
rowling,6,FALSE
rt's,6,FALSE
rubbed,6,FALSE
rubble,6,FALSE
runaway,6,FALSE
rupture,6,FALSE
russett,6,FALSE
rut,6,FALSE
saison,6,FALSE
salted,6,FALSE
sam's,6,FALSE
sans,6,FALSE
sapphire,6,FALSE
sarcasm,6,FALSE
sawyer,6,FALSE
sax,6,FALSE
scams,6,FALSE
scanner,6,FALSE
scented,6,FALSE
scholar,6,FALSE
scolding,6,FALSE
scramble,6,FALSE
scrapped,6,FALSE
screened,6,FALSE
screenplay,6,FALSE
screwing,6,FALSE
seams,6,FALSE
seasonings,6,FALSE
seduced,6,FALSE
seductive,6,FALSE
selfless,6,FALSE
sensual,6,FALSE
sentosa,6,FALSE
seoul,6,FALSE
separating,6,FALSE
serenity,6,FALSE
seriousness,6,FALSE
sesh,6,FALSE
seton,6,FALSE
severity,6,FALSE
seville,6,FALSE
sexiest,6,FALSE
shaded,6,FALSE
shale,6,FALSE
shallots,6,FALSE
shalom,6,FALSE
sharia,6,FALSE
shaving,6,FALSE
shawl,6,FALSE
shelton,6,FALSE
shipment,6,FALSE
shirtless,6,FALSE
shitting,6,FALSE
shooters,6,FALSE
shortages,6,FALSE
shortened,6,FALSE
shortest,6,FALSE
shoving,6,FALSE
showcasing,6,FALSE
showered,6,FALSE
show’s,6,FALSE
shrinking,6,FALSE
shrugged,6,FALSE
shucks,6,FALSE
shuts,6,FALSE
shutter,6,FALSE
sid,6,FALSE
sidewalks,6,FALSE
sidney,6,FALSE
silenced,6,FALSE
silicon,6,FALSE
similarities,6,FALSE
simplified,6,FALSE
simpsons,6,FALSE
sinus,6,FALSE
sissy,6,TRUE
sista,6,FALSE
sixties,6,FALSE
sixty,6,FALSE
skateboarding,6,FALSE
skillz,6,FALSE
skinned,6,FALSE
skittles,6,FALSE
skulls,6,FALSE
skydive,6,FALSE
slacker,6,FALSE
sleeper,6,FALSE
slid,6,FALSE
slips,6,FALSE
slowing,6,FALSE
sluggish,6,FALSE
sluts,6,FALSE
smoker,6,FALSE
smokers,6,FALSE
smug,6,FALSE
smuggling,6,FALSE
snail,6,FALSE
snapping,6,FALSE
snappy,6,FALSE
sneaking,6,FALSE
snob,6,FALSE
snoring,6,FALSE
snowflakes,6,FALSE
snowmen,6,FALSE
snuggled,6,FALSE
soaps,6,FALSE
sobering,6,FALSE
sociology,6,FALSE
sodas,6,FALSE
soggy,6,FALSE
solitude,6,FALSE
solomon,6,FALSE
some1,6,FALSE
someplace,6,FALSE
somthing,6,FALSE
sonny,6,FALSE
sopa,6,FALSE
sorbet,6,FALSE
soulful,6,FALSE
spacious,6,FALSE
spade,6,FALSE
spanked,6,FALSE
spanking,6,FALSE
sparked,6,FALSE
specialized,6,FALSE
speculate,6,FALSE
speeding,6,FALSE
spells,6,FALSE
spiderman,6,FALSE
spirited,6,FALSE
splitting,6,FALSE
sportscenter,6,FALSE
sportsmanship,6,FALSE
spotless,6,FALSE
sprained,6,FALSE
springsteen,6,FALSE
sq,6,FALSE
squads,6,FALSE
stabbed,6,FALSE
stalk,6,FALSE
stank,6,FALSE
staten,6,FALSE
stationary,6,FALSE
stationed,6,FALSE
statistic,6,FALSE
statistical,6,FALSE
steaming,6,FALSE
stickles,6,FALSE
stimulation,6,FALSE
stimulus,6,FALSE
stool,6,FALSE
straightforward,6,FALSE
strands,6,FALSE
strauss,6,FALSE
stray,6,FALSE
streaks,6,FALSE
streamline,6,FALSE
strengthens,6,FALSE
stretches,6,FALSE
stripe,6,FALSE
strippers,6,FALSE
studs,6,FALSE
stylists,6,FALSE
subconscious,6,FALSE
submissive,6,FALSE
succeeding,6,FALSE
succumbed,6,FALSE
suicides,6,FALSE
sun’s,6,FALSE
superhero,6,FALSE
superheroes,6,FALSE
supervision,6,FALSE
supplement,6,FALSE
supplier,6,FALSE
supplying,6,FALSE
surfaces,6,FALSE
surveyed,6,FALSE
surveys,6,FALSE
suspicions,6,FALSE
suv,6,FALSE
suzanne,6,FALSE
swansea,6,FALSE
sweatpants,6,FALSE
sweeney,6,FALSE
sweetly,6,FALSE
swirls,6,FALSE
symptom,6,FALSE
synchronicity,6,FALSE
synthetic,6,FALSE
syria,6,FALSE
syringe,6,FALSE
t-minus,6,FALSE
tactical,6,FALSE
tagged,6,FALSE
tailgating,6,FALSE
tailor,6,FALSE
tampon,6,FALSE
tangy,6,FALSE
tao,6,FALSE
tar,6,FALSE
tarts,6,FALSE
tate,6,FALSE
tatted,6,FALSE
taxation,6,FALSE
tch,6,FALSE
teas,6,FALSE
teaser,6,FALSE
technician,6,FALSE
tedious,6,FALSE
temper,6,FALSE
tensions,6,FALSE
terra,6,FALSE
terrain,6,FALSE
terri,6,FALSE
texan,6,FALSE
thank-you,6,FALSE
theological,6,FALSE
theoretically,6,FALSE
thermometer,6,FALSE
thinker,6,FALSE
thinner,6,FALSE
thoreau,6,FALSE
thorstein,6,FALSE
three-day,6,FALSE
threes,6,FALSE
tidal,6,FALSE
tidy,6,FALSE
tiki,6,FALSE
tilt,6,FALSE
timed,6,FALSE
tinker,6,FALSE
tinted,6,FALSE
tissues,6,FALSE
tit,6,FALSE
tithe,6,FALSE
tj,6,FALSE
to-do,6,FALSE
toddlers,6,FALSE
tombs,6,FALSE
tommorow,6,FALSE
toothpaste,6,FALSE
toppings,6,FALSE
tori,6,FALSE
tortured,6,FALSE
tot,6,FALSE
toughest,6,FALSE
traces,6,FALSE
tract,6,FALSE
tragically,6,FALSE
tramp,6,FALSE
trance,6,FALSE
transformers,6,FALSE
transmissions,6,FALSE
transpire,6,FALSE
traps,6,FALSE
trays,6,FALSE
treacherous,6,FALSE
tread,6,FALSE
trench,6,FALSE
trevor,6,FALSE
triggers,6,FALSE
trippin,6,FALSE
trojan,6,FALSE
trolling,6,FALSE
truthful,6,FALSE
tt,6,FALSE
ttyl,6,FALSE
tumble,6,FALSE
tupperware,6,FALSE
turbulent,6,FALSE
turtles,6,FALSE
tuxedo,6,FALSE
tweethearts,6,FALSE
twinkle,6,FALSE
twitters,6,FALSE
two-thirds,6,FALSE
typo,6,FALSE
tyrants,6,FALSE
tyrion,6,FALSE
tyson,6,FALSE
ul,6,FALSE
umbrellas,6,FALSE
unanimously,6,FALSE
unconditional,6,FALSE
uncover,6,FALSE
uncovered,6,FALSE
understated,6,FALSE
undertaken,6,FALSE
uneasy,6,FALSE
uneven,6,FALSE
unexplained,6,FALSE
unfollowing,6,FALSE
unheard,6,FALSE
unjust,6,FALSE
unleash,6,FALSE
unnecessarily,6,FALSE
unpacked,6,FALSE
unplanned,6,FALSE
unplugged,6,FALSE
unreasonable,6,FALSE
unrest,6,FALSE
unschoolers,6,FALSE
unseen,6,FALSE
unused,6,FALSE
unwilling,6,FALSE
upfront,6,FALSE
uplifting,6,FALSE
uptown,6,FALSE
urs,6,FALSE
uva,6,FALSE
validity,6,FALSE
vance,6,FALSE
varies,6,FALSE
varsity,6,FALSE
venting,6,FALSE
verbally,6,FALSE
viewpoints,6,FALSE
villas,6,FALSE
vinaigrette,6,FALSE
vino,6,FALSE
viola,6,FALSE
violets,6,FALSE
virtues,6,FALSE
visibility,6,FALSE
viva,6,FALSE
vocalist,6,FALSE
vogue,6,FALSE
volatile,6,FALSE
voltaire,6,FALSE
voluntary,6,FALSE
vomit,6,FALSE
vouch,6,FALSE
vuitton,6,FALSE
vultures,6,FALSE
w00t,6,FALSE
wagner,6,FALSE
wailing,6,FALSE
walkways,6,FALSE
wan,6,FALSE
wanders,6,FALSE
washes,6,FALSE
wayward,6,FALSE
weaver,6,FALSE
weaving,6,FALSE
webpage,6,FALSE
wedges,6,FALSE
wednesday's,6,FALSE
wei,6,FALSE
weight-loss,6,FALSE
well-rounded,6,FALSE
whale,6,FALSE
whatcha,6,FALSE
whedon,6,FALSE
wheeling,6,FALSE
wherein,6,FALSE
whirl,6,FALSE
whisking,6,FALSE
wholly,6,FALSE
whooping,6,FALSE
whores,6,FALSE
wifey,6,FALSE
wife’s,6,FALSE
wiki,6,FALSE
wil,6,FALSE
willful,6,FALSE
williamsburg,6,FALSE
williston,6,FALSE
windshield,6,FALSE
wip,6,FALSE
wishful,6,FALSE
withdrawn,6,FALSE
withstand,6,FALSE
wks,6,FALSE
woe,6,FALSE
woken,6,FALSE
wolfe,6,FALSE
womens,6,FALSE
workflow,6,FALSE
woven,6,FALSE
wp,6,FALSE
wrappers,6,FALSE
wrecked,6,FALSE
wrestler,6,FALSE
wrists,6,FALSE
ws,6,FALSE
wsj,6,FALSE
wv,6,FALSE
x-mas,6,FALSE
xoxoxo,6,FALSE
xxx,6,TRUE
yearn,6,FALSE
yelp,6,FALSE
yen,6,FALSE
yhu,6,FALSE
yields,6,FALSE
yippee,6,FALSE
yogi,6,FALSE
yolks,6,FALSE
yoo,6,FALSE
yorkers,6,FALSE
y’all,6,FALSE
zen,6,FALSE
zine,6,FALSE
zionists,6,FALSE
♬,6,FALSE
🎶,6,FALSE
🏀,6,FALSE
💰,6,FALSE
0.50,5,FALSE
1-1,5,FALSE
1-3,5,FALSE
1.00,5,FALSE
1.7,5,FALSE
11-1,5,FALSE
113,5,FALSE
124,5,FALSE
126,5,FALSE
15pm,5,FALSE
183,5,FALSE
1860,5,FALSE
1871,5,FALSE
1914,5,FALSE
1930,5,FALSE
1954,5,FALSE
1956,5,FALSE
1ne,5,FALSE
2.50,5,FALSE
200th,5,FALSE
2015,5,FALSE
2020,5,FALSE
20k,5,FALSE
240,5,FALSE
2500,5,FALSE
2morrow,5,FALSE
343,5,FALSE
4-1,5,FALSE
4-7pm,5,FALSE
4.0,5,FALSE
"400,000",5,FALSE
40th,5,FALSE
425,5,FALSE
"45,000",5,FALSE
4g,5,FALSE
5.00,5,FALSE
5.2,5,FALSE
5.5,5,FALSE
5000,5,FALSE
"6,000",5,FALSE
6-5,5,FALSE
6.5,5,FALSE
640,5,FALSE
7-5,5,FALSE
8.7,5,FALSE
a.j,5,FALSE
a5,5,FALSE
abc’s,5,FALSE
abduction,5,FALSE
abolish,5,FALSE
abortions,5,FALSE
abound,5,FALSE
absurdity,5,FALSE
abuses,5,FALSE
abusing,5,FALSE
abusive,5,FALSE
accountant,5,FALSE
accuse,5,FALSE
acer,5,FALSE
acknowledging,5,FALSE
acquainted,5,FALSE
acquisitions,5,FALSE
acrylics,5,FALSE
adele's,5,FALSE
adhd,5,FALSE
adhered,5,FALSE
adherents,5,FALSE
adhesive,5,FALSE
administrators,5,FALSE
admirer,5,FALSE
adultery,5,FALSE
adv,5,FALSE
advert,5,FALSE
afar,5,FALSE
affirm,5,FALSE
afflictions,5,FALSE
afro,5,FALSE
aided,5,FALSE
aimee,5,FALSE
aioli,5,FALSE
airfare,5,FALSE
airmen,5,FALSE
airwaves,5,FALSE
alexandra,5,FALSE
alienated,5,FALSE
alignment,5,FALSE
all-american,5,FALSE
all-around,5,FALSE
allegiance,5,FALSE
alleging,5,FALSE
allegory,5,FALSE
allied,5,FALSE
alpine,5,FALSE
alterations,5,FALSE
alternates,5,FALSE
alum,5,FALSE
alvin,5,FALSE
alyssa,5,FALSE
amare,5,FALSE
amaze,5,FALSE
ambiance,5,FALSE
ambiguity,5,FALSE
ambitions,5,FALSE
amir,5,FALSE
amounted,5,FALSE
amped,5,FALSE
amuse,5,FALSE
analyzing,5,FALSE
ancestral,5,FALSE
anecdotal,5,FALSE
anesthesia,5,FALSE
ang,5,FALSE
anguish,5,FALSE
announcer,5,FALSE
anode,5,FALSE
anonymity,5,FALSE
anonymously,5,FALSE
another's,5,FALSE
antennea,5,FALSE
anthropologie,5,FALSE
anti,5,FALSE
ants,5,FALSE
anvil,5,FALSE
anwaar,5,FALSE
anyhoo,5,FALSE
apathy,5,FALSE
apologised,5,FALSE
appellation,5,FALSE
apple's,5,FALSE
applique,5,FALSE
appreciates,5,FALSE
approves,5,FALSE
aquatic,5,FALSE
archer,5,FALSE
archived,5,FALSE
arcs,5,FALSE
arlo,5,FALSE
armenian,5,FALSE
artichokes,5,FALSE
asheville,5,FALSE
assessments,5,FALSE
assoc,5,FALSE
assorted,5,FALSE
assurance,5,FALSE
astoria,5,FALSE
astrological,5,FALSE
asu,5,FALSE
aswell,5,FALSE
atomic,5,FALSE
attacker,5,FALSE
attained,5,FALSE
austin's,5,FALSE
authentication,5,FALSE
automaker,5,FALSE
automotive,5,FALSE
aversion,5,FALSE
avoids,5,FALSE
awe-inspiring,5,FALSE
awk,5,FALSE
azz,5,FALSE
b2,5,FALSE
babes,5,FALSE
backbone,5,FALSE
bah,5,FALSE
bahrain,5,FALSE
balances,5,FALSE
ballard,5,FALSE
ballerina,5,FALSE
ballots,5,FALSE
balm,5,FALSE
baltimore's,5,FALSE
band's,5,FALSE
bandwidth,5,FALSE
bangs,5,FALSE
banker,5,FALSE
bankers,5,FALSE
baptized,5,FALSE
barbeque,5,FALSE
barf,5,FALSE
bargains,5,FALSE
barge,5,FALSE
barnet,5,FALSE
baroque,5,FALSE
barracks,5,FALSE
barrage,5,FALSE
barrick,5,FALSE
barth,5,FALSE
basin,5,FALSE
batches,5,FALSE
bauer,5,FALSE
bayern,5,FALSE
bayless,5,FALSE
bazzill,5,FALSE
beaded,5,FALSE
beagle,5,FALSE
bebe,5,FALSE
beckett's,5,FALSE
bedside,5,FALSE
beethoven,5,FALSE
beez,5,FALSE
belfast,5,FALSE
belmont,5,FALSE
belongings,5,FALSE
bengals,5,FALSE
best-selling,5,FALSE
bethesda,5,FALSE
bets,5,FALSE
betsy,5,FALSE
bewildered,5,FALSE
bi,5,FALSE
bibles,5,FALSE
bibliography,5,FALSE
bicycles,5,FALSE
bien,5,FALSE
bigotry,5,FALSE
bikini,5,FALSE
billionaires,5,FALSE
biofeedback,5,FALSE
biographies,5,FALSE
bipolar,5,FALSE
bj,5,FALSE
blasted,5,FALSE
blasts,5,FALSE
blatantly,5,FALSE
bleached,5,FALSE
bleep,5,FALSE
bleu,5,FALSE
blinds,5,FALSE
blissful,5,FALSE
bloc,5,FALSE
bloggy,5,FALSE
blum,5,FALSE
boarded,5,FALSE
boardwalk,5,FALSE
boba,5,FALSE
bobcats,5,FALSE
bobs,5,FALSE
bode,5,FALSE
bolan,5,FALSE
bolero,5,FALSE
bolted,5,FALSE
boner,5,TRUE
bonkers,5,FALSE
boogers,5,FALSE
book's,5,FALSE
booker,5,FALSE
booksellers,5,FALSE
boomer,5,FALSE
bootcamp,5,FALSE
bordeaux,5,FALSE
boris,5,FALSE
bork,5,FALSE
borne,5,FALSE
bot,5,FALSE
bough,5,FALSE
boundary,5,FALSE
bowel,5,FALSE
bowie,5,FALSE
bowler,5,FALSE
bracelets,5,FALSE
brake,5,FALSE
breakout,5,FALSE
breathed,5,FALSE
bred,5,FALSE
breton,5,FALSE
bridesmaid,5,FALSE
brigade,5,FALSE
brink,5,FALSE
brock,5,FALSE
bromsgrove,5,FALSE
btr,5,FALSE
bubbling,5,FALSE
buckeye,5,FALSE
buckle,5,FALSE
bugger,5,TRUE
build-up,5,FALSE
bulldog,5,FALSE
bullock,5,FALSE
bumpy,5,FALSE
bunt,5,FALSE
burlesque,5,FALSE
burp,5,FALSE
bursts,5,FALSE
burt,5,FALSE
bush’s,5,FALSE
busier,5,FALSE
busily,5,FALSE
busts,5,FALSE
byrne,5,FALSE
cabinets,5,FALSE
cages,5,FALSE
calder,5,FALSE
callback,5,FALSE
calming,5,FALSE
cambodia,5,FALSE
camden,5,FALSE
campfire,5,FALSE
canada’s,5,FALSE
cancellation,5,FALSE
cancun,5,FALSE
candidacy,5,FALSE
candyman,5,FALSE
cano,5,FALSE
canoe,5,FALSE
cappuccino,5,FALSE
captivated,5,FALSE
captivating,5,FALSE
cara,5,FALSE
carbohydrate,5,FALSE
carbohydrates,5,FALSE
carefree,5,FALSE
caregiver,5,FALSE
caress,5,FALSE
caribou,5,FALSE
carla,5,FALSE
carlisle,5,FALSE
carmen,5,FALSE
carts,5,FALSE
cascade,5,FALSE
cassandra,5,FALSE
caster,5,FALSE
casts,5,FALSE
cat's,5,FALSE
catalyst,5,FALSE
cater,5,FALSE
caterpillar,5,FALSE
catfish,5,FALSE
caucasian,5,FALSE
cauldron,5,FALSE
causal,5,FALSE
cautious,5,FALSE
caves,5,FALSE
cbc,5,FALSE
ce,5,FALSE
ceased,5,FALSE
cellphone,5,FALSE
cellphones,5,FALSE
cellular,5,FALSE
celts,5,FALSE
ceramics,5,FALSE
ceviche,5,FALSE
chained,5,FALSE
chalmers,5,FALSE
chamille,5,FALSE
chanel,5,FALSE
channeling,5,FALSE
chard,5,FALSE
charted,5,FALSE
chaser,5,FALSE
chases,5,FALSE
chats,5,FALSE
chattanooga,5,FALSE
cheapest,5,FALSE
checklist,5,FALSE
checkpoint,5,FALSE
checkpoints,5,FALSE
cheered,5,FALSE
cheerleader,5,FALSE
cheerleaders,5,FALSE
cheeseburgers,5,FALSE
